Channel,Number,Time,Date,Comment,Date_Time,Seal_ID,Seconds.in.File,Channel_clean,Seconds,,,,,,,,,,
*,874,00:29:54,3/29/2021,SWS1,03/29/2021 00:29:54,test30_ExhaustedEllie,132145,All,132145,,,,,,,,,,
17,869,00:30:42,3/29/2021,Last Breath,03/29/2021 00:30:42,test30_ExhaustedEllie,132193,17,132193,,,,,,,,,,
17,870,00:31:04,3/29/2021,APNEA,03/29/2021 00:31:04,test30_ExhaustedEllie,132215,17,132215,,,,,,,,,,
*,875,00:32:20,3/29/2021,SWS2,03/29/2021 00:32:20,test30_ExhaustedEllie,132291,All,132291,,,,,,,,,,
*,876,00:34:32,3/29/2021,REM2,03/29/2021 00:34:32,test30_ExhaustedEllie,132423,All,132423,,,,,,,,,,
*,877,00:42:56,3/29/2021,SWS1,03/29/2021 00:42:56,test30_ExhaustedEllie,132927,All,132927,,,,,,,,,,
*,878,00:44:36,3/29/2021,SWS2,03/29/2021 00:44:36,test30_ExhaustedEllie,133027,All,133027,,,,,,,,,,
17,879,00:44:44,3/29/2021,Anticipatory HR Increase,03/29/2021 00:44:44,test30_ExhaustedEllie,133035,17,133035,,,,,,,,,,
17,880,00:45:12,3/29/2021,First Breath,03/29/2021 00:45:12,test30_ExhaustedEllie,133063,17,133063,,,,,,,,,,
17,881,00:46:54,3/29/2021,Last Breath,03/29/2021 00:46:54,test30_ExhaustedEllie,133165,17,133165,,,,,,,,,,
17,882,00:48:18,3/29/2021,APNEA,03/29/2021 00:48:18,test30_ExhaustedEllie,133249,17,133249,,,,,,,,,,
*,883,00:50:48,3/29/2021,REM2,03/29/2021 00:50:48,test30_ExhaustedEllie,133399,All,133399,,,,,,,,,,
*,884,00:57:32,3/29/2021,JOLT (from sleep),03/29/2021 00:57:32,test30_ExhaustedEllie,133803,All,133803,,,,,,,,,,
17,885,00:57:32,3/29/2021,Anticipatory HR Increase,03/29/2021 00:57:32,test30_ExhaustedEllie,133803,17,133803,,,,,,,,,,
17,886,00:57:58,3/29/2021,First Breath,03/29/2021 00:57:58,test30_ExhaustedEllie,133829,17,133829,,,,,,,,,,
*,889,01:00:18,3/29/2021,CALM (from motion),03/29/2021 01:00:18,test30_ExhaustedEllie,133969,All,133969,,,,,,,,,,
17,887,01:00:42,3/29/2021,Last Breath,03/29/2021 01:00:42,test30_ExhaustedEllie,133993,17,133993,,,,,,,,,,
*,890,01:00:56,3/29/2021,SWS1,03/29/2021 01:00:56,test30_ExhaustedEllie,134007,All,134007,,,,,,,,,,
17,888,01:01:20,3/29/2021,APNEA,03/29/2021 01:01:20,test30_ExhaustedEllie,134031,17,134031,,,,,,,,,,
*,891,01:02:04,3/29/2021,SWS2,03/29/2021 01:02:04,test30_ExhaustedEllie,134075,All,134075,,,,,,,,,,
*,892,01:09:18,3/29/2021,REM2,03/29/2021 01:09:18,test30_ExhaustedEllie,134509,All,134509,,,,,,,,,,
*,893,01:13:08,3/29/2021,JOLT (from sleep),03/29/2021 01:13:08,test30_ExhaustedEllie,134739,All,134739,,,,,,,,,,
17,894,01:13:08,3/29/2021,Anticipatory HR Increase,03/29/2021 01:13:08,test30_ExhaustedEllie,134739,17,134739,,,,,,,,,,
17,895,01:13:26,3/29/2021,First Breath,03/29/2021 01:13:26,test30_ExhaustedEllie,134757,17,134757,,,,,,,,,,
*,898,01:16:18,3/29/2021,CALM (from motion),03/29/2021 01:16:18,test30_ExhaustedEllie,134929,All,134929,,,,,,,,,,
17,896,01:17:28,3/29/2021,Last Breath,03/29/2021 01:17:28,test30_ExhaustedEllie,134999,17,134999,,,,,,,,,,
*,899,01:17:30,3/29/2021,SWS1,03/29/2021 01:17:30,test30_ExhaustedEllie,135001,All,135001,,,,,,,,,,
17,897,01:18:16,3/29/2021,APNEA,03/29/2021 01:18:16,test30_ExhaustedEllie,135047,17,135047,,,,,,,,,,
*,900,01:19:16,3/29/2021,SWS2,03/29/2021 01:19:16,test30_ExhaustedEllie,135107,All,135107,,,,,,,,,,
*,901,01:25:16,3/29/2021,REM2,03/29/2021 01:25:16,test30_ExhaustedEllie,135467,All,135467,,,,,,,,,,
*,902,01:29:36,3/29/2021,JOLT (from sleep),03/29/2021 01:29:36,test30_ExhaustedEllie,135727,All,135727,,,,,,,,,,
*,905,01:30:06,3/29/2021,CALM (from motion),03/29/2021 01:30:06,test30_ExhaustedEllie,135757,All,135757,,,,,,,,,,
*,906,01:30:58,3/29/2021,MVMT (from calm),03/29/2021 01:30:58,test30_ExhaustedEllie,135809,All,135809,,,,,,,,,,
17,903,01:31:04,3/29/2021,Anticipatory HR Increase,03/29/2021 01:31:04,test30_ExhaustedEllie,135815,17,135815,,,,,,,,,,
17,904,01:31:30,3/29/2021,First Breath,03/29/2021 01:31:30,test30_ExhaustedEllie,135841,17,135841,,,,,,,,,,
17,907,03:07:15,3/29/2021,Last Breath,03/29/2021 03:07:15,test30_ExhaustedEllie,141586,17,141586,,,,,,,,,,
17,908,03:07:32,3/29/2021,APNEA,03/29/2021 03:07:32,test30_ExhaustedEllie,141603,17,141603,,,,,,,,,,
17,909,03:09:31,3/29/2021,Anticipatory HR Increase,03/29/2021 03:09:31,test30_ExhaustedEllie,141722,17,141722,,,,,,,,,,
17,910,03:09:42,3/29/2021,First Breath,03/29/2021 03:09:42,test30_ExhaustedEllie,141733,17,141733,,,,,,,,,,
17,911,04:13:21,3/29/2021,Last Breath,03/29/2021 04:13:21,test30_ExhaustedEllie,145552,17,145552,,,,,,,,,,
17,912,04:13:41,3/29/2021,APNEA,03/29/2021 04:13:41,test30_ExhaustedEllie,145572,17,145572,,,,,,,,,,
17,913,04:16:54,3/29/2021,Anticipatory HR Increase,03/29/2021 04:16:54,test30_ExhaustedEllie,145765,17,145765,,,,,,,,,,
17,914,04:17:09,3/29/2021,First Breath,03/29/2021 04:17:09,test30_ExhaustedEllie,145780,17,145780,,,,,,,,,,
17,915,04:18:15,3/29/2021,Last Breath,03/29/2021 04:18:15,test30_ExhaustedEllie,145846,17,145846,,,,,,,,,,
17,916,04:18:35,3/29/2021,APNEA,03/29/2021 04:18:35,test30_ExhaustedEllie,145866,17,145866,,,,,,,,,,
17,917,04:22:46,3/29/2021,Anticipatory HR Increase,03/29/2021 04:22:46,test30_ExhaustedEllie,146117,17,146117,,,,,,,,,,
17,918,04:22:59,3/29/2021,First Breath,03/29/2021 04:22:59,test30_ExhaustedEllie,146130,17,146130,,,,,,,,,,
17,919,04:33:17,3/29/2021,Last Breath,03/29/2021 04:33:17,test30_ExhaustedEllie,146748,17,146748,,,,,,,,,,
17,920,04:33:39,3/29/2021,APNEA,03/29/2021 04:33:39,test30_ExhaustedEllie,146770,17,146770,,,,,,,,,,
*,936,04:35:16,3/29/2021,CALM (from motion),03/29/2021 04:35:16,test30_ExhaustedEllie,146867,All,146867,,,,,,,,,,
*,937,04:36:00,3/29/2021,SWS1,03/29/2021 04:36:00,test30_ExhaustedEllie,146911,All,146911,,,,,,,,,,
*,938,04:37:04,3/29/2021,SWS2,03/29/2021 04:37:04,test30_ExhaustedEllie,146975,All,146975,,,,,,,,,,
17,921,04:45:33,3/29/2021,Anticipatory HR Increase,03/29/2021 04:45:33,test30_ExhaustedEllie,147484,17,147484,,,,,,,,,,
17,922,04:45:48,3/29/2021,First Breath,03/29/2021 04:45:48,test30_ExhaustedEllie,147499,17,147499,,,,,,,,,,
17,923,04:47:23,3/29/2021,Last Breath,03/29/2021 04:47:23,test30_ExhaustedEllie,147594,17,147594,,,,,,,,,,
17,924,04:48:54,3/29/2021,APNEA,03/29/2021 04:48:54,test30_ExhaustedEllie,147685,17,147685,,,,,,,,,,
17,925,05:00:50,3/29/2021,Anticipatory HR Increase,03/29/2021 05:00:50,test30_ExhaustedEllie,148401,17,148401,,,,,,,,,,
17,926,05:01:06,3/29/2021,First Breath,03/29/2021 05:01:06,test30_ExhaustedEllie,148417,17,148417,,,,,,,,,,
17,927,05:01:52,3/29/2021,Last Breath,03/29/2021 05:01:52,test30_ExhaustedEllie,148463,17,148463,,,,,,,,,,
17,928,05:02:16,3/29/2021,APNEA,03/29/2021 05:02:16,test30_ExhaustedEllie,148487,17,148487,,,,,,,,,,
*,935,05:04:48,3/29/2021,REM2,03/29/2021 05:04:48,test30_ExhaustedEllie,148639,All,148639,,,,,,,,,,
*,939,05:09:26,3/29/2021,JOLT (from sleep),03/29/2021 05:09:26,test30_ExhaustedEllie,148917,All,148917,,,,,,,,,,
17,929,05:09:42,3/29/2021,Anticipatory HR Increase,03/29/2021 05:09:42,test30_ExhaustedEllie,148933,17,148933,,,,,,,,,,
17,930,05:09:56,3/29/2021,First Breath,03/29/2021 05:09:56,test30_ExhaustedEllie,148947,17,148947,,,,,,,,,,
*,940,05:11:32,3/29/2021,CALM (from motion),03/29/2021 05:11:32,test30_ExhaustedEllie,149043,All,149043,,,,,,,,,,
17,931,05:11:58,3/29/2021,Last Breath,03/29/2021 05:11:58,test30_ExhaustedEllie,149069,17,149069,,,,,,,,,,
17,932,05:12:56,3/29/2021,APNEA,03/29/2021 05:12:56,test30_ExhaustedEllie,149127,17,149127,,,,,,,,,,
*,941,05:14:48,3/29/2021,SWS1,03/29/2021 05:14:48,test30_ExhaustedEllie,149239,All,149239,,,,,,,,,,
*,942,05:17:44,3/29/2021,SWS2,03/29/2021 05:17:44,test30_ExhaustedEllie,149415,All,149415,,,,,,,,,,
17,933,05:24:24,3/29/2021,Anticipatory HR Increase,03/29/2021 05:24:24,test30_ExhaustedEllie,149815,17,149815,,,,,,,,,,
17,934,05:24:42,3/29/2021,First Breath,03/29/2021 05:24:42,test30_ExhaustedEllie,149833,17,149833,,,,,,,,,,
17,948,05:26:18,3/29/2021,Last Breath,03/29/2021 05:26:18,test30_ExhaustedEllie,149929,17,149929,,,,,,,,,,
17,949,05:28:02,3/29/2021,APNEA,03/29/2021 05:28:02,test30_ExhaustedEllie,150033,17,150033,,,,,,,,,,
*,943,05:29:18,3/29/2021,REM2,03/29/2021 05:29:18,test30_ExhaustedEllie,150109,All,150109,,,,,,,,,,
*,944,05:36:08,3/29/2021,REM1,03/29/2021 05:36:08,test30_ExhaustedEllie,150519,All,150519,,,,,,,,,,
*,945,05:41:04,3/29/2021,JOLT (from sleep),03/29/2021 05:41:04,test30_ExhaustedEllie,150815,All,150815,,,,,,,,,,
17,946,05:41:04,3/29/2021,Anticipatory HR Increase,03/29/2021 05:41:04,test30_ExhaustedEllie,150815,17,150815,,,,,,,,,,
17,947,05:41:22,3/29/2021,First Breath,03/29/2021 05:41:22,test30_ExhaustedEllie,150833,17,150833,,,,,,,,,,
17,950,05:43:24,3/29/2021,Last Breath,03/29/2021 05:43:24,test30_ExhaustedEllie,150955,17,150955,,,,,,,,,,
*,952,05:43:32,3/29/2021,CALM (from motion),03/29/2021 05:43:32,test30_ExhaustedEllie,150963,All,150963,,,,,,,,,,
17,951,05:44:50,3/29/2021,APNEA,03/29/2021 05:44:50,test30_ExhaustedEllie,151041,17,151041,,,,,,,,,,
*,953,05:44:50,3/29/2021,SWS1,03/29/2021 05:44:50,test30_ExhaustedEllie,151041,All,151041,,,,,,,,,,
*,954,05:46:08,3/29/2021,SWS2,03/29/2021 05:46:08,test30_ExhaustedEllie,151119,All,151119,,,,,,,,,,
*,955,05:49:20,3/29/2021,REM2,03/29/2021 05:49:20,test30_ExhaustedEllie,151311,All,151311,,,,,,,,,,
*,956,05:51:42,3/29/2021,SWS1,03/29/2021 05:51:42,test30_ExhaustedEllie,151453,All,151453,,,,,,,,,,
*,957,05:52:36,3/29/2021,SWS2,03/29/2021 05:52:36,test30_ExhaustedEllie,151507,All,151507,,,,,,,,,,
*,958,05:54:12,3/29/2021,SWS1,03/29/2021 05:54:12,test30_ExhaustedEllie,151603,All,151603,,,,,,,,,,
*,959,05:56:00,3/29/2021,SWS2,03/29/2021 05:56:00,test30_ExhaustedEllie,151711,All,151711,,,,,,,,,,
*,960,05:57:24,3/29/2021,JOLT (from sleep),03/29/2021 05:57:24,test30_ExhaustedEllie,151795,All,151795,,,,,,,,,,
17,961,05:57:24,3/29/2021,Anticipatory HR Increase,03/29/2021 05:57:24,test30_ExhaustedEllie,151795,17,151795,,,,,,,,,,
17,962,05:57:44,3/29/2021,First Breath,03/29/2021 05:57:44,test30_ExhaustedEllie,151815,17,151815,,,,,,,,,,
16,963,06:07:34,3/29/2021,Animal Enters Water,03/29/2021 06:07:34,test30_ExhaustedEllie,152405,16,152405,,,,,,,,,,
16,964,09:42:28,3/29/2021,Animal Exits Water,03/29/2021 09:42:28,test30_ExhaustedEllie,165299,16,165299,,,,,,,,,,
*,971,10:08:30,3/29/2021,CALM (from motion),03/29/2021 10:08:30,test30_ExhaustedEllie,166861,All,166861,,,,,,,,,,
*,972,10:09:20,3/29/2021,SWS1,03/29/2021 10:09:20,test30_ExhaustedEllie,166911,All,166911,,,,,,,,,,
*,973,10:10:00,3/29/2021,SWS2,03/29/2021 10:10:00,test30_ExhaustedEllie,166951,All,166951,,,,,,,,,,
17,965,10:11:48,3/29/2021,Last Breath,03/29/2021 10:11:48,test30_ExhaustedEllie,167059,17,167059,,,,,,,,,,
*,974,10:12:16,3/29/2021,SWS1,03/29/2021 10:12:16,test30_ExhaustedEllie,167087,All,167087,,,,,,,,,,
17,966,10:12:30,3/29/2021,APNEA,03/29/2021 10:12:30,test30_ExhaustedEllie,167101,17,167101,,,,,,,,,,
*,975,10:14:20,3/29/2021,SWS2,03/29/2021 10:14:20,test30_ExhaustedEllie,167211,All,167211,,,,,,,,,,
17,967,10:17:14,3/29/2021,Anticipatory HR Increase,03/29/2021 10:17:14,test30_ExhaustedEllie,167385,17,167385,,,,,,,,,,
17,968,10:17:28,3/29/2021,First Breath,03/29/2021 10:17:28,test30_ExhaustedEllie,167399,17,167399,,,,,,,,,,
17,969,10:19:58,3/29/2021,Last Breath,03/29/2021 10:19:58,test30_ExhaustedEllie,167549,17,167549,,,,,,,,,,
17,970,10:21:46,3/29/2021,APNEA,03/29/2021 10:21:46,test30_ExhaustedEllie,167657,17,167657,,,,,,,,,,
17,976,10:28:20,3/29/2021,Anticipatory HR Increase,03/29/2021 10:28:20,test30_ExhaustedEllie,168051,17,168051,,,,,,,,,,
17,977,10:28:36,3/29/2021,First Breath,03/29/2021 10:28:36,test30_ExhaustedEllie,168067,17,168067,,,,,,,,,,
*,980,10:29:30,3/29/2021,SWS1,03/29/2021 10:29:30,test30_ExhaustedEllie,168121,All,168121,,,,,,,,,,
*,981,10:31:50,3/29/2021,WAKE (from sleep),03/29/2021 10:31:50,test30_ExhaustedEllie,168261,All,168261,,,,,,,,,,
17,978,10:35:04,3/29/2021,Last Breath,03/29/2021 10:35:04,test30_ExhaustedEllie,168455,17,168455,,,,,,,,,,
17,979,10:35:32,3/29/2021,APNEA,03/29/2021 10:35:32,test30_ExhaustedEllie,168483,17,168483,,,,,,,,,,
*,982,10:35:44,3/29/2021,SWS1,03/29/2021 10:35:44,test30_ExhaustedEllie,168495,All,168495,,,,,,,,,,
*,983,10:36:50,3/29/2021,SWS2,03/29/2021 10:36:50,test30_ExhaustedEllie,168561,All,168561,,,,,,,,,,
*,984,10:39:46,3/29/2021,REM2,03/29/2021 10:39:46,test30_ExhaustedEllie,168737,All,168737,,,,,,,,,,
*,985,10:41:04,3/29/2021,SWS1,03/29/2021 10:41:04,test30_ExhaustedEllie,168815,All,168815,,,,,,,,,,
*,986,10:42:02,3/29/2021,SWS2,03/29/2021 10:42:02,test30_ExhaustedEllie,168873,All,168873,,,,,,,,,,
17,987,10:44:46,3/29/2021,Anticipatory HR Increase,03/29/2021 10:44:46,test30_ExhaustedEllie,169037,17,169037,,,,,,,,,,
17,988,10:45:08,3/29/2021,First Breath,03/29/2021 10:45:08,test30_ExhaustedEllie,169059,17,169059,,,,,,,,,,
17,989,10:47:28,3/29/2021,Last Breath,03/29/2021 10:47:28,test30_ExhaustedEllie,169199,17,169199,,,,,,,,,,
17,990,10:49:32,3/29/2021,APNEA,03/29/2021 10:49:32,test30_ExhaustedEllie,169323,17,169323,,,,,,,,,,
*,991,10:50:56,3/29/2021,REM2,03/29/2021 10:50:56,test30_ExhaustedEllie,169407,All,169407,,,,,,,,,,
*,992,10:56:08,3/29/2021,SWS1,03/29/2021 10:56:08,test30_ExhaustedEllie,169719,All,169719,,,,,,,,,,
17,993,10:56:52,3/29/2021,Anticipatory HR Increase,03/29/2021 10:56:52,test30_ExhaustedEllie,169763,17,169763,,,,,,,,,,
17,994,10:57:12,3/29/2021,First Breath,03/29/2021 10:57:12,test30_ExhaustedEllie,169783,17,169783,,,,,,,,,,
17,995,10:59:42,3/29/2021,Last Breath,03/29/2021 10:59:42,test30_ExhaustedEllie,169933,17,169933,,,,,,,,,,
17,996,11:00:00,3/29/2021,APNEA,03/29/2021 11:00:00,test30_ExhaustedEllie,169951,17,169951,,,,,,,,,,
*,997,11:00:40,3/29/2021,SWS2,03/29/2021 11:00:40,test30_ExhaustedEllie,169991,All,169991,,,,,,,,,,
*,998,11:05:28,3/29/2021,JOLT (from sleep),03/29/2021 11:05:28,test30_ExhaustedEllie,170279,All,170279,,,,,,,,,,
17,999,11:05:28,3/29/2021,Anticipatory HR Increase,03/29/2021 11:05:28,test30_ExhaustedEllie,170279,17,170279,,,,,,,,,,
17,1000,11:05:36,3/29/2021,First Breath,03/29/2021 11:05:36,test30_ExhaustedEllie,170287,17,170287,,,,,,,,,,
17,1001,11:39:46,3/29/2021,Last Breath,03/29/2021 11:39:46,test30_ExhaustedEllie,172337,17,172337,,,,,,,,,,
17,1002,11:40:14,3/29/2021,APNEA,03/29/2021 11:40:14,test30_ExhaustedEllie,172365,17,172365,,,,,,,,,,
*,1007,11:41:14,3/29/2021,CALM (from motion),03/29/2021 11:41:14,test30_ExhaustedEllie,172425,All,172425,,,,,,,,,,
*,1008,11:41:36,3/29/2021,SWS1,03/29/2021 11:41:36,test30_ExhaustedEllie,172447,All,172447,,,,,,,,,,
*,1009,11:42:26,3/29/2021,JOLT (from sleep),03/29/2021 11:42:26,test30_ExhaustedEllie,172497,All,172497,,,,,,,,,,
17,1003,11:42:32,3/29/2021,Anticipatory HR Increase,03/29/2021 11:42:32,test30_ExhaustedEllie,172503,17,172503,,,,,,,,,,
17,1004,11:42:48,3/29/2021,First Breath,03/29/2021 11:42:48,test30_ExhaustedEllie,172519,17,172519,,,,,,,,,,
*,1010,11:44:40,3/29/2021,CALM (from motion),03/29/2021 11:44:40,test30_ExhaustedEllie,172631,All,172631,,,,,,,,,,
*,1011,11:45:08,3/29/2021,SWS1,03/29/2021 11:45:08,test30_ExhaustedEllie,172659,All,172659,,,,,,,,,,
17,1005,11:45:26,3/29/2021,Last Breath,03/29/2021 11:45:26,test30_ExhaustedEllie,172677,17,172677,,,,,,,,,,
17,1006,11:45:58,3/29/2021,APNEA,03/29/2021 11:45:58,test30_ExhaustedEllie,172709,17,172709,,,,,,,,,,
*,1012,11:46:32,3/29/2021,SWS2,03/29/2021 11:46:32,test30_ExhaustedEllie,172743,All,172743,,,,,,,,,,
17,1013,11:55:08,3/29/2021,Anticipatory HR Increase,03/29/2021 11:55:08,test30_ExhaustedEllie,173259,17,173259,,,,,,,,,,
*,1015,11:55:12,3/29/2021,JOLT (from sleep),03/29/2021 11:55:12,test30_ExhaustedEllie,173263,All,173263,,,,,,,,,,
17,1014,11:55:28,3/29/2021,First Breath,03/29/2021 11:55:28,test30_ExhaustedEllie,173279,17,173279,,,,,,,,,,
17,1016,12:06:14,3/29/2021,Last Breath,03/29/2021 12:06:14,test30_ExhaustedEllie,173925,17,173925,,,,,,,,,,
*,1022,12:06:50,3/29/2021,CALM (from motion),03/29/2021 12:06:50,test30_ExhaustedEllie,173961,All,173961,,,,,,,,,,
17,1017,12:07:34,3/29/2021,APNEA,03/29/2021 12:07:34,test30_ExhaustedEllie,174005,17,174005,,,,,,,,,,
*,1023,12:07:54,3/29/2021,SWS1,03/29/2021 12:07:54,test30_ExhaustedEllie,174025,All,174025,,,,,,,,,,
*,1024,12:09:00,3/29/2021,SWS2,03/29/2021 12:09:00,test30_ExhaustedEllie,174091,All,174091,,,,,,,,,,
17,1018,12:13:28,3/29/2021,Anticipatory HR Increase,03/29/2021 12:13:28,test30_ExhaustedEllie,174359,17,174359,,,,,,,,,,
17,1019,12:13:38,3/29/2021,First Breath,03/29/2021 12:13:38,test30_ExhaustedEllie,174369,17,174369,,,,,,,,,,
17,1020,12:16:46,3/29/2021,Last Breath,03/29/2021 12:16:46,test30_ExhaustedEllie,174557,17,174557,,,,,,,,,,
17,1021,12:17:28,3/29/2021,APNEA,03/29/2021 12:17:28,test30_ExhaustedEllie,174599,17,174599,,,,,,,,,,
*,1025,12:22:14,3/29/2021,REM2,03/29/2021 12:22:14,test30_ExhaustedEllie,174885,All,174885,,,,,,,,,,
*,1026,12:26:52,3/29/2021,JOLT (from sleep),03/29/2021 12:26:52,test30_ExhaustedEllie,175163,All,175163,,,,,,,,,,
17,1027,12:26:52,3/29/2021,Anticipatory HR Increase,03/29/2021 12:26:52,test30_ExhaustedEllie,175163,17,175163,,,,,,,,,,
17,1028,12:27:08,3/29/2021,First Breath,03/29/2021 12:27:08,test30_ExhaustedEllie,175179,17,175179,,,,,,,,,,
*,1031,12:28:00,3/29/2021,SWS1,03/29/2021 12:28:00,test30_ExhaustedEllie,175231,All,175231,,,,,,,,,,
17,1029,12:30:20,3/29/2021,Last Breath,03/29/2021 12:30:20,test30_ExhaustedEllie,175371,17,175371,,,,,,,,,,
*,1032,12:30:24,3/29/2021,SWS2,03/29/2021 12:30:24,test30_ExhaustedEllie,175375,All,175375,,,,,,,,,,
17,1030,12:31:04,3/29/2021,APNEA,03/29/2021 12:31:04,test30_ExhaustedEllie,175415,17,175415,,,,,,,,,,
17,1033,12:37:56,3/29/2021,Anticipatory HR Increase,03/29/2021 12:37:56,test30_ExhaustedEllie,175827,17,175827,,,,,,,,,,
*,1037,12:38:08,3/29/2021,SWS1,03/29/2021 12:38:08,test30_ExhaustedEllie,175839,All,175839,,,,,,,,,,
17,1034,12:38:16,3/29/2021,First Breath,03/29/2021 12:38:16,test30_ExhaustedEllie,175847,17,175847,,,,,,,,,,
17,1035,12:39:50,3/29/2021,Last Breath,03/29/2021 12:39:50,test30_ExhaustedEllie,175941,17,175941,,,,,,,,,,
17,1036,12:40:38,3/29/2021,APNEA,03/29/2021 12:40:38,test30_ExhaustedEllie,175989,17,175989,,,,,,,,,,
*,1038,12:40:40,3/29/2021,SWS2,03/29/2021 12:40:40,test30_ExhaustedEllie,175991,All,175991,,,,,,,,,,
17,1039,12:45:56,3/29/2021,Anticipatory HR Increase,03/29/2021 12:45:56,test30_ExhaustedEllie,176307,17,176307,,,,,,,,,,
*,1043,12:46:14,3/29/2021,SWS1,03/29/2021 12:46:14,test30_ExhaustedEllie,176325,All,176325,,,,,,,,,,
17,1040,12:46:22,3/29/2021,First Breath,03/29/2021 12:46:22,test30_ExhaustedEllie,176333,17,176333,,,,,,,,,,
*,1044,12:55:00,3/29/2021,SWS2,03/29/2021 12:55:00,test30_ExhaustedEllie,176851,All,176851,,,,,,,,,,
17,1041,12:55:36,3/29/2021,Last Breath,03/29/2021 12:55:36,test30_ExhaustedEllie,176887,17,176887,,,,,,,,,,
17,1042,12:56:20,3/29/2021,APNEA,03/29/2021 12:56:20,test30_ExhaustedEllie,176931,17,176931,,,,,,,,,,
*,1045,13:00:48,3/29/2021,REM2,03/29/2021 13:00:48,test30_ExhaustedEllie,177199,All,177199,,,,,,,,,,
17,1046,13:03:26,3/29/2021,Anticipatory HR Increase,03/29/2021 13:03:26,test30_ExhaustedEllie,177357,17,177357,,,,,,,,,,
*,1054,13:03:34,3/29/2021,SWS1,03/29/2021 13:03:34,test30_ExhaustedEllie,177365,All,177365,,,,,,,,,,
17,1047,13:03:52,3/29/2021,First Breath,03/29/2021 13:03:52,test30_ExhaustedEllie,177383,17,177383,,,,,,,,,,
*,1055,13:07:30,3/29/2021,SWS2,03/29/2021 13:07:30,test30_ExhaustedEllie,177601,All,177601,,,,,,,,,,
17,1048,13:07:44,3/29/2021,Last Breath,03/29/2021 13:07:44,test30_ExhaustedEllie,177615,17,177615,,,,,,,,,,
17,1049,13:08:42,3/29/2021,APNEA,03/29/2021 13:08:42,test30_ExhaustedEllie,177673,17,177673,,,,,,,,,,
*,1056,13:12:20,3/29/2021,SWS1,03/29/2021 13:12:20,test30_ExhaustedEllie,177891,All,177891,,,,,,,,,,
17,1050,13:12:28,3/29/2021,Anticipatory HR Increase,03/29/2021 13:12:28,test30_ExhaustedEllie,177899,17,177899,,,,,,,,,,
17,1051,13:12:50,3/29/2021,First Breath,03/29/2021 13:12:50,test30_ExhaustedEllie,177921,17,177921,,,,,,,,,,
17,1052,13:16:42,3/29/2021,Last Breath,03/29/2021 13:16:42,test30_ExhaustedEllie,178153,17,178153,,,,,,,,,,
17,1053,13:17:30,3/29/2021,APNEA,03/29/2021 13:17:30,test30_ExhaustedEllie,178201,17,178201,,,,,,,,,,
17,1058,13:22:54,3/29/2021,Anticipatory HR Increase,03/29/2021 13:22:54,test30_ExhaustedEllie,178525,17,178525,,,,,,,,,,
17,1059,13:23:28,3/29/2021,First Breath,03/29/2021 13:23:28,test30_ExhaustedEllie,178559,17,178559,,,,,,,,,,
*,1069,13:31:56,3/29/2021,SWS2,03/29/2021 13:31:56,test30_ExhaustedEllie,179067,All,179067,,,,,,,,,,
17,1060,13:32:46,3/29/2021,Last Breath,03/29/2021 13:32:46,test30_ExhaustedEllie,179117,17,179117,,,,,,,,,,
17,1061,13:33:42,3/29/2021,APNEA,03/29/2021 13:33:42,test30_ExhaustedEllie,179173,17,179173,,,,,,,,,,
*,1070,13:35:08,3/29/2021,SWS1,03/29/2021 13:35:08,test30_ExhaustedEllie,179259,All,179259,,,,,,,,,,
*,1064,13:40:56,3/29/2021,REM2,03/29/2021 13:40:56,test30_ExhaustedEllie,179607,All,179607,,,,,,,,,,
*,1071,13:43:22,3/29/2021,WAKE (from sleep),03/29/2021 13:43:22,test30_ExhaustedEllie,179753,All,179753,,,,,,,,,,
17,1065,13:43:34,3/29/2021,Anticipatory HR Increase,03/29/2021 13:43:34,test30_ExhaustedEllie,179765,17,179765,,,,,,,,,,
17,1066,13:44:16,3/29/2021,First Breath,03/29/2021 13:44:16,test30_ExhaustedEllie,179807,17,179807,,,,,,,,,,
17,1067,13:47:56,3/29/2021,Last Breath,03/29/2021 13:47:56,test30_ExhaustedEllie,180027,17,180027,,,,,,,,,,
*,1063,13:48:44,3/29/2021,SWS1,03/29/2021 13:48:44,test30_ExhaustedEllie,180075,All,180075,,,,,,,,,,
17,1068,13:49:30,3/29/2021,APNEA,03/29/2021 13:49:30,test30_ExhaustedEllie,180121,17,180121,,,,,,,,,,
*,1062,13:49:56,3/29/2021,SWS2,03/29/2021 13:49:56,test30_ExhaustedEllie,180147,All,180147,,,,,,,,,,
17,1072,13:53:26,3/29/2021,Anticipatory HR Increase,03/29/2021 13:53:26,test30_ExhaustedEllie,180357,17,180357,,,,,,,,,,
*,1074,13:54:00,3/29/2021,JOLT (from sleep),03/29/2021 13:54:00,test30_ExhaustedEllie,180391,All,180391,,,,,,,,,,
17,1073,13:54:04,3/29/2021,First Breath,03/29/2021 13:54:04,test30_ExhaustedEllie,180395,17,180395,,,,,,,,,,
17,1075,14:11:50,3/29/2021,Last Breath,03/29/2021 14:11:50,test30_ExhaustedEllie,181461,17,181461,,,,,,,,,,
17,1076,14:13:10,3/29/2021,APNEA,03/29/2021 14:13:10,test30_ExhaustedEllie,181541,17,181541,,,,,,,,,,
*,1081,14:13:24,3/29/2021,CALM (from motion),03/29/2021 14:13:24,test30_ExhaustedEllie,181555,All,181555,,,,,,,,,,
